               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.040319,            0.030191,           0.0064372,             0.87579,             0.44916,             0.50408,             0.26379,            0.038562,            0.016374,           0.0092015,            0.005045,            0.005045,            0.020545
                 141,            0.040333,            0.029165,           0.0069217,             0.88842,             0.43864,             0.49481,             0.26258,            0.038522,            0.016409,           0.0090563,           0.0050409,           0.0050409,            0.019941
                 142,            0.039398,            0.030271,           0.0062624,             0.84323,             0.42487,             0.45643,             0.22893,            0.041051,            0.017604,            0.011186,           0.0050362,           0.0050362,            0.019336
                 143,            0.040418,            0.030946,           0.0064619,             0.84692,             0.45449,             0.49296,              0.2549,            0.040981,            0.016535,           0.0093595,           0.0050309,           0.0050309,            0.018731
                 144,            0.039235,            0.028258,           0.0060571,             0.85196,             0.45156,               0.483,             0.25189,            0.039763,            0.016765,            0.010374,            0.005025,            0.005025,            0.018125
                 145,            0.040097,            0.028699,           0.0062489,             0.89544,             0.46044,             0.51934,             0.27526,            0.038665,            0.016053,           0.0096064,           0.0050186,           0.0050186,            0.017519
                 146,            0.040113,            0.029582,           0.0065378,             0.88116,              0.4139,             0.49346,             0.25785,            0.038385,            0.016338,           0.0091149,           0.0050115,           0.0050115,            0.016912
                 147,            0.039355,            0.029354,           0.0060972,             0.87117,             0.43228,             0.50432,             0.27513,            0.037357,            0.016523,           0.0088845,           0.0050039,           0.0050039,            0.016304
                 148,            0.037482,             0.02917,           0.0061566,             0.81196,             0.46859,             0.50669,             0.27314,            0.037912,            0.016458,           0.0092738,           0.0049957,           0.0049957,            0.015696
                 149,             0.04056,            0.028633,           0.0061492,             0.88521,             0.45637,             0.49618,             0.26081,            0.039297,            0.016114,           0.0092545,           0.0049869,           0.0049869,            0.015087
                 150,            0.039492,            0.027851,           0.0061741,             0.84991,             0.44959,             0.49527,             0.27022,            0.038462,            0.016701,           0.0095009,           0.0049775,           0.0049775,            0.014478
